gene,logp
TRINITY_DN104351_c0_g1,-0.201877300538237
TRINITY_DN104368_c0_g2,-0.19346542349768
TRINITY_DN10439_c0_g1,0.754674866721689
TRINITY_DN1044_c0_g1,-0.130629404690434
TRINITY_DN104408_c0_g1,-0.00917175601783982
TRINITY_DN104408_c0_g2,0
TRINITY_DN10443_c0_g1,0
TRINITY_DN104431_c0_g1,0
TRINITY_DN10445_c0_g1,-0.0584832948626238
TRINITY_DN104457_c0_g1,0.202098197807544
TRINITY_DN104457_c1_g1,0.1015836154564
TRINITY_DN104469_c0_g1,1.01345895824547
TRINITY_DN104493_c0_g1,0
TRINITY_DN104537_c0_g2,0
TRINITY_DN104541_c0_g1,-1.2515449875697
TRINITY_DN10456_c0_g1,0
TRINITY_DN104560_c0_g1,0.500440143617331
TRINITY_DN10457_c0_g1,-0.195031215024447
TRINITY_DN104571_c0_g1,-1.47912051129506
TRINITY_DN10458_c0_g1,0
TRINITY_DN104588_c0_g1,0
TRINITY_DN10462_c0_g1,0.114813324366539
TRINITY_DN104634_c0_g1,0.211694276726972
TRINITY_DN104647_c0_g1,0
TRINITY_DN10466_c0_g1,0
TRINITY_DN104665_c0_g1,-0.093123349688009
TRINITY_DN104699_c0_g1,0
TRINITY_DN104709_c0_g3,0.285256988072593
TRINITY_DN10471_c0_g1,0
TRINITY_DN10473_c0_g1,0
TRINITY_DN10476_c0_g1,0
TRINITY_DN104774_c0_g1,0
TRINITY_DN104784_c0_g1,0.555741452219536
TRINITY_DN104785_c0_g1,0
TRINITY_DN104786_c1_g1,-0.0446944062781712
TRINITY_DN104786_c2_g2,0.274635782493161
TRINITY_DN104787_c0_g1,-0.0963771349704772
TRINITY_DN104793_c1_g1,0.265351919778234
TRINITY_DN1048_c0_g1,0
TRINITY_DN10480_c0_g1,0
TRINITY_DN10480_c0_g2,0
TRINITY_DN104808_c0_g1,-0.13979972906509
TRINITY_DN10486_c0_g1,0
TRINITY_DN10488_c0_g1,0
TRINITY_DN1049_c1_g1,0.507135035953766
TRINITY_DN10492_c0_g1,0
TRINITY_DN10492_c0_g2,0.451990153334739
TRINITY_DN10494_c0_g1,0
TRINITY_DN10495_c0_g1,0
TRINITY_DN10498_c0_g1,0
TRINITY_DN104981_c0_g1,-0.360291084303003
TRINITY_DN10499_c0_g1,0
TRINITY_DN10499_c0_g2,0
TRINITY_DN104998_c0_g1,0.625495026892604
TRINITY_DN105_c0_g1,0
TRINITY_DN1050_c0_g1,0.418124300129419
TRINITY_DN105008_c0_g1,0.391334354003219
TRINITY_DN105016_c0_g1,0.105519353396893
TRINITY_DN10503_c0_g1,0
TRINITY_DN105077_c0_g3,0.0567887617844141
TRINITY_DN10508_c0_g1,-0.66849096770019
TRINITY_DN10508_c0_g2,0
TRINITY_DN10508_c0_g3,0
TRINITY_DN10509_c0_g1,0.790840734716399
TRINITY_DN105094_c0_g1,0
TRINITY_DN1051_c0_g2,0
TRINITY_DN1051_c1_g1,-0.0109737934977649
TRINITY_DN105102_c0_g1,0.199285305764404
TRINITY_DN105136_c0_g1,0.110625418334251
TRINITY_DN10514_c0_g1,-0.151654556371108
TRINITY_DN10515_c0_g1,0
TRINITY_DN10515_c1_g1,0
TRINITY_DN105190_c0_g1,-0.307426233948593
TRINITY_DN10521_c0_g1,0
TRINITY_DN105227_c0_g2,0
TRINITY_DN105227_c0_g3,0.353804875951721
TRINITY_DN105257_c0_g1,-0.509227477182868
TRINITY_DN105272_c0_g1,-0.463245850789475
TRINITY_DN105272_c0_g2,0.272152652230165
TRINITY_DN105287_c1_g1,0.272506719960843
TRINITY_DN10529_c0_g2,0
TRINITY_DN105297_c0_g2,0
TRINITY_DN1053_c0_g2,0
TRINITY_DN10530_c0_g1,0
TRINITY_DN105306_c0_g2,-0.0928816254899868
TRINITY_DN10532_c0_g1,0
TRINITY_DN105329_c0_g1,-0.160464652765269
TRINITY_DN105331_c0_g1,-0.913541635005819
TRINITY_DN105334_c0_g1,0
TRINITY_DN105399_c0_g1,-0.671341382562558
TRINITY_DN1054_c0_g2,0
TRINITY_DN10540_c0_g1,0
TRINITY_DN105401_c0_g1,-1.15352239219797
TRINITY_DN105404_c0_g1,0.131227616214051
TRINITY_DN105405_c0_g1,-0.0505378773636921
TRINITY_DN105415_c0_g1,-0.930027948985802
TRINITY_DN105435_c0_g1,-0.605363226804544
TRINITY_DN105446_c0_g1,0
TRINITY_DN105457_c0_g1,0
